-504.3501774783	684.7945741345	
-505.7026503131	686.2689207951	
-507.0571116796	687.7412545968	
-508.4125733954	689.2135823169	
-509.7680351071	690.6859100292	
-511.1224903985	692.1572434715	
-512.4908836440	693.6174880040	
-513.8592708112	695.0767321849	
-515.2266637159	696.5369827857	
-516.5960512286	697.9962208786	
-517.9942785221	699.4272730024	
-519.3964828794	700.8542994266	
-520.7976868910	702.2813319259	
-522.1998973296	703.7093586825	
-523.6219869978	705.1162566039	
-525.0460651979	706.5211416718	
-526.4701494773	707.9270270785	
-527.8902566933	709.3369381781	
-529.3004151754	710.7559131683	
-530.7185277818	712.1668367609	
-532.1605027628	713.5536061634	
-533.6094375995	714.9333305912	
-535.0693093580	716.3019843463	
-536.5202266470	717.6786955694	
-537.9641901553	719.0634521027	
-539.4220733824	720.4341186896	
-540.8918817154	721.7917078342	
-542.3676495627	723.1422580857	
-543.8493829995	724.4867697824	
-545.3301221741	725.8322879001	
-546.8277517012	727.1586961096	
-548.3343235375	728.4750461495	
-549.8418957186	729.7913901038	
-551.3484675532	731.1077401342	
-552.8550393866	732.4240901581	
-554.1463519330	733.5466739181	
-555.6648427928	734.8489461503	
-557.1952587579	736.1381409419	
-558.7356052183	737.4152707944	
-560.2878707041	738.6783228607	
-561.8411182962	739.9383678087	
-563.3953662329	741.1984066697	
-564.9496141647	742.4584455266	
-566.5167632333	743.7013994847	
-568.0898778903	744.9383148892	
-569.6629925486	746.1752302900	
-571.2351007778	747.4111514177	
-572.8121864127	748.6430407665	
-574.3932430330	749.8699040661	
-575.9792466587	751.0877338616	
-577.5811402918	752.2864598265	
-579.1860167184	753.4821665151	
-580.7958523135	754.6708403843	
-582.4076642795	755.8555007133	
-584.0303888423	757.0250889899	
-585.6541137504	758.1946711838	
-587.2847741981	759.3532070189	
-588.9164289077	760.5107364269	
-590.5580080315	761.6552005507	
-592.2045463212	762.7926318609	
-593.8510724499	763.9280624753	
-595.4985989225	765.0634870059	
-597.1550494645	766.1858523324	
-598.8194298083	767.2961648811	
-600.4778567164	768.4145166602	
-602.1313366147	769.5419019339	
-603.7887692517	770.6612601266	
-605.4531495907	771.7715726546	
-607.1185302692	772.8818790983	
-608.7928228551	773.9771256497	
-610.4829689745	775.0472663028	
-612.1741093534	776.1164005282	
-613.8642493856	777.1855408309	
-615.5583664773	778.2506554266	
-617.2693192012	779.2876570145	
-618.9802719254	780.3246585977	
-620.6922189115	781.3606537523	
-622.4031655492	782.3966549811	
-624.1279893447	783.4115638524	
-625.8528070585	784.4254723733	
-627.5776186867	785.4383805439	
-629.3034306607	786.4512826317	
-631.0401248336	787.4441109415	
-632.7797896397	788.4319192885	
-634.5204487089	789.4187212049	
-636.2611077772	790.4055231155	
-638.0156196776	791.3672312920	
-639.7740904051	792.3219127312	
-641.5325550444	793.2755938211	
-643.2910257639	794.2302752507	
-645.0564198585	795.1719096376	
-646.8307137036	796.0964834438	
-648.6050075444	797.0210572455	
-650.3792953010	797.9446306968	
